
信用決済明細

取引区分指定,指定銘柄,決済開始年月日,決済終了年月日,明細数,明細指定開始,明細指定終了
"指定なし","指定なし","2025年09月26日","2026年06月06日","1544","1","1544"

決済損益合計
+6576901

（注）明細数および合計金額はご指定された期間の合計です。

決済日,銘柄,銘柄コード,決済市場,取引,期限,預り,課税,建市場,建日,買/売建,決済数量,建単価,決済単価,建代金,決済代金,新規建手数料,決済手数料,管理費,貸株料,金利,日数,逆日歩,消費税,書換料,諸費用計,受渡日,受渡金額/決済損益
"2025/12/05","ＲＹＯＤＥＮ","8084 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2025/12/04","買建","100","3340","3333.5","334000","333350","--","--","--","--","51","2","--","--","--","51","2025/12/09","-701"
"2025/12/05","ＳＢＩホールディングス","8473 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2025/12/02","買建","100","3263","3307","326300","330700","--","--","--","--","150","6","--","--","--","150","2025/12/09","+4250"
"2025/12/08","五洋建設","1893 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2025/10/23","買建","300","1326.5","1629.2","397950","488760","--","--","110","--","1,373","45","--","--","--","1,483","2025/12/10","+89327"
"2025/12/08","五洋建設","1893 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2025/11/13","買建","100","1530.5","1629.2","153050","162920","--","--","--","--","281","24","--","--","--","281","2025/12/10","+9589"
"2025/12/08","五洋建設","1893 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2025/11/06","買建","100","1483","1629.2","148300","162920","--","--","110","--","352","31","--","--","--","462","2025/12/10","+14158"
"2025/12/08","五洋建設","1893 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2025/10/27","買建","100","1439","1629.2","143900","162920","--","--","110","--","474","43","--","--","--","584","2025/12/10","+18436"
"2025/12/08","五洋建設","1893 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2025/11/21","買建","100","1593","1629.2","159300","162920","--","--","--","--","183","15","--","--","--","183","2025/12/10","+3437"
"2025/12/08","テクノ菱和","1965 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2025/11/27","買建","100","5850","6286","585000","628600","--","--","--","--","448","10","--","--","--","448","2025/12/10","+43152"
"2025/12/08","ＡｅｒｏＥｄｇｅ","7409 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2025/10/31","買建","100","5800","6041","580000","604100","--","--","110","--","1,601","36","--","--","--","1,711","2025/12/10","+22389"
"2025/12/08","ＡｅｒｏＥｄｇｅ","7409 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2025/11/26","買建","100","7170","6081","717000","608100","--","--","--","--","715","13","--","--","--","715","2025/12/10","-109615"
"2025/12/09","日本ドライケミカル","1909 ","東証","信用返済売","無期限","特定","申告","東証","2025/11/27","買建","100","8620","9330","862000","933000","--","--","--","--","727","11","--","--","--","727","2025/12/11","+70273"
"2025/12/09","不二家","2211 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2025/12/02","買建","100","2653","2646.1","265300","264610","--","--","--","--","162","8","--","--","--","162","2025/12/11","-852"
"2025/12/09","コーセーアールイー","3246 ","東証","信用返済売","無期限","特定","申告","東証","2025/12/08","買建","200","712","714","142400","142800","--","--","--","--","21","2","--","--","--","21","2025/12/11","+379"
"2025/12/09","コーセーアールイー","3246 ","東証","信用返済売","無期限","特定","申告","東証","2025/12/08","買建","400","708","714","283200","285600","--","--","--","--","43","2","--","--","--","43","2025/12/11","+2357"
"2025/12/09","コーセーアールイー","3246 ","東証","信用返済売","無期限","特定","申告","東証","2025/12/08","買建","100","708","715","70800","71500","--","--","--","--","10","2","--","--","--","10","2025/12/11","+690"
"2025/12/09","オークネット","3964 ","PTS（J）","信用返済売","無期限","特定","申告","東証","2025/12/08","買建","100","1996","1954.5","199600","195450","--","--","--","--","30","2","--","--","--","30","2025/12/11","-4180"
"2025/12/09","オークネット","3964 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2025/12/08","買建","100","1996","1954.4","199600","195440","--","--","--","--","30","2","--","--","--","30","2025/12/11","-4190"
"2025/12/09","日本電気","6701 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2025/11/20","買建","100","5952","5635.2","595200","563520","--","--","--","--","776","17","--","--","--","776","2025/12/11","-32456"
"2025/12/09","ＳＵＢＡＲＵ","7270 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2025/12/09","買建","100","3362","3353","336200","335300","--","--","--","--","25","1","--","--","--","25","2025/12/11","-925"
"2025/12/09","九州電力","9508 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2025/12/03","買建","100","1661","1621","166100","162100","--","--","--","--","89","7","--","--","--","89","2025/12/11","-4089"
"2025/12/09","九州電力","9508 ","PTS（O）","信用返済売","無期限","特定","申告","東証","2025/12/03","買建","100","1661","1621","166100","162100","--","--","--","--","89","7","--","--","--","89","2025/12/11","-4089"
"2025/12/09","北海道電力","9509 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2025/11/26","買建","200","1242.5","1034.2","248500","206840","--","--","--","--","266","14","--","--","--","266","2025/12/11","-41926"
"2025/12/10","豆蔵","202A ","PTS（X）","信用返済売","無期限","特定","申告","東証","2025/12/10","買建","100","4730","4285.5","473000","428550","--","--","--","--","36","1","--","--","--","36","2025/12/12","-44486"
"2025/12/10","Ｌｉｂｅｒａｗａｒｅ","218A ","東証","信用返済売","無期限","特定","申告","東証","2025/12/09","買建","400","1382","1170","552800","468000","--","--","--","--","84","2","--","--","--","84","2025/12/12","-84884"
"2025/12/10","住友ファーマ","4506 ","東証","信用返済売","無期限","特定","申告","東証","2025/12/09","買建","100","2428.5","2433","242850","243300","--","--","--","--","37","2","--","--","--","37","2025/12/12","+413"
"2025/12/10","住友ファーマ","4506 ","東証","信用返済売","無期限","特定","申告","東証","2025/12/09","買建","100","2429","2433","242900","243300","--","--","--","--","37","2","--","--","--","37","2025/12/12","+363"
"2025/12/10","住友ファーマ","4506 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2025/12/10","買建","100","2452.5","2418.8","245250","241880","--","--","--","--","18","1","--","--","--","18","2025/12/12","-3388"
"2025/12/10","住友電気工業","5802 ","PTS（O）","信用返済売","無期限","特定","申告","東証","2025/12/01","買建","100","6385","6900.3","638500","690030","--","--","--","--","489","10","--","--","--","489","2025/12/12","+51041"
"2025/12/10","ナブテスコ","6268 ","PTS（O）","信用返済売","無期限","特定","申告","東証","2025/12/08","買建","100","3889","3939","388900","393900","--","--","--","--","89","3","--","--","--","89","2025/12/12","+4911"
"2025/12/10","栗田工業","6370 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2025/12/04","買建","100","6481","6541.3","648100","654130","--","--","--","--","248","5","--","--","--","248","2025/12/12","+5782"
"2025/12/10","安川電機","6506 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2025/12/09","買建","100","4947","5017.5","494700","501750","--","--","--","--","75","2","--","--","--","75","2025/12/12","+6975"
"2025/12/10","安川電機","6506 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2025/12/04","買建","100","4646","4991.5","464600","499150","--","--","--","--","178","5","--","--","--","178","2025/12/12","+34372"
"2025/12/10","ＩＨＩ","7013 ","東証","信用返済売","無期限","特定","申告","東証","2025/12/05","買建","100","2996","2993.5","299600","299350","--","--","--","--","91","4","--","--","--","91","2025/12/12","-341"
"2025/12/11","ピーエス・コンストラクション","1871 ","PTS（O）","信用返済売","無期限","特定","申告","東証","2025/12/10","買建","100","2748","2686.6","274800","268660","--","--","--","--","84","4","--","--","--","84","2025/12/15","-6224"
"2025/12/11","日本ドライケミカル","1909 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2025/12/10","買建","100","9570","9367","957000","936700","--","--","--","--","293","4","--","--","--","293","2025/12/15","-20593"
"2025/12/11","オークネット","3964 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2025/12/08","買建","100","1996","1963.7","199600","196370","--","--","--","--","91","6","--","--","--","91","2025/12/15","-3321"
"2025/12/11","オークネット","3964 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2025/12/09","買建","100","1955","1963.7","195500","196370","--","--","--","--","74","5","--","--","--","74","2025/12/15","+796"
"2025/12/11","積水樹脂","4212 ","PTS（O）","信用返済売","無期限","特定","申告","東証","2025/12/10","買建","100","2158","2129.6","215800","212960","--","--","--","--","66","4","--","--","--","66","2025/12/15","-2906"
"2025/12/11","積水樹脂","4212 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2025/12/10","買建","100","2158","2129.5","215800","212950","--","--","--","--","66","4","--","--","--","66","2025/12/15","-2916"
"2025/12/11","積水樹脂","4212 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2025/12/10","買建","100","2157","2129.6","215700","212960","--","--","--","--","66","4","--","--","--","66","2025/12/15","-2806"
"2025/12/11","メルカリ","4385 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2025/12/05","買建","100","2930","2931.2","293000","293120","--","--","--","--","157","7","--","--","--","157","2025/12/15","-37"
"2025/12/11","メルカリ","4385 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2025/12/05","買建","100","2929","2931.2","292900","293120","--","--","--","--","157","7","--","--","--","157","2025/12/15","+63"
"2025/12/11","ＣＩＪ","4826 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2025/12/10","買建","100","580","530.1","58000","53010","--","--","--","--","17","4","--","--","--","17","2025/12/15","-5007"
"2025/12/11","ＣＩＪ","4826 ","PTS（O）","信用返済売","無期限","特定","申告","東証","2025/12/10","買建","100","564","530.1","56400","53010","--","--","--","--","17","4","--","--","--","17","2025/12/15","-3407"
"2025/12/11","ＣＩＪ","4826 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2025/12/10","買建","100","564","530.2","56400","53020","--","--","--","--","17","4","--","--","--","17","2025/12/15","-3397"
"2025/12/11","ＣＩＪ","4826 ","PTS（O）","信用返済売","無期限","特定","申告","東証","2025/12/10","買建","100","580","530","58000","53000","--","--","--","--","17","4","--","--","--","17","2025/12/15","-5017"
"2025/12/11","ＣＩＪ","4826 ","東証","信用返済売","無期限","特定","申告","東証","2025/12/10","買建","100","581","530","58100","53000","--","--","--","--","17","4","--","--","--","17","2025/12/15","-5117"
"2025/12/11","ＣＩＪ","4826 ","東証","信用返済売","無期限","特定","申告","東証","2025/12/10","買建","100","580","530","58000","53000","--","--","--","--","17","4","--","--","--","17","2025/12/15","-5017"
"2025/12/11","古河機械金属","5715 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2025/12/10","買建","100","4070","3880.5","407000","388050","--","--","--","--","124","4","--","--","--","124","2025/12/15","-19074"
"2025/12/11","ＪＭＡＣＳ","5817 ","東証","信用返済売","無期限","特定","申告","東証","2025/12/11","買建","100","894","717","89400","71700","--","--","--","--","6","1","--","--","--","6","2025/12/15","-17706"
"2025/12/12","積水化成品工業","4228 ","東証","信用返済売","無期限","特定","申告","東証","2025/12/04","買建","1000","393","388","393000","388000","--","--","--","--","271","9","--","--","--","271","2025/12/16","-5271"
"2025/12/12","積水化成品工業","4228 ","東証","信用返済売","無期限","特定","申告","東証","2025/12/12","買建","1300","390","388","507000","504400","--","--","--","--","38","1","--","--","--","38","2025/12/16","-2638"
